202405010805	10	7	9	ユキノロイヤル	1	3	57	石橋脩	96.5	'3-2	34.7	7	28.3	444	0	3歳1勝クラス				1	1600	0		1	05	
202405010805	11	1	1	ミューシグ	0	3	55	内田博幸	97.2	'10-11	34.6	12	279.8	466	-6	3歳1勝クラス				1	1600	0		1	05	
202405010805	12	5	6	トーセンクライネ	0	3	55	横山和生	97.5	'1-1	35.8	11	163.4	448	-2	3歳1勝クラス				1	1600	0		1	05	
202405020105	1	6	11	ジーゲル	1	3	57	戸崎圭太	93.6	'1-1	35.0	1	2.8	428	+6	3歳未勝利				1	1600	0		1	05	
202405020105	2	2	3	ロジプラヤ	1	3	57	三浦皇成	94.0	'3-4	35.2	5	13.4	478	+20	3歳未勝利				1	1600	0		1	05	
202405020105	3	2	4	イグニス	1	3	57	吉田豊	94.2	'8-7	35.1	9	40.0	452	-10	3歳未勝利				1	1600	0		1	05	
202405020105	4	3	5	ニシノインヴィクタ	1	3	56	永野猛蔵	94.2	'10-10	34.8	6	14.9	492	0	3歳未勝利				1	1600	0		1	05	
202405020105	5	3	6	ベランジェール	0	3	55	北村宏司	94.3	'6-4	35.5	2	3.0	450	0	3歳未勝利				1	1600	0		1	05	
202405020105	6	1	1	カンデラリア	1	3	57	丸田恭介	94.3	'14-13	34.7	4	8.6	494	+8	3歳未勝利				1	1600	0		1	05	
202405020105	7	5	10	ダノンザボルケーノ	1	3	57	横山典弘	94.4	'17-17	34.3	3	7.5	464	-8	3歳未勝利				1	1600	0		1	05	
202405020105	8	8	18	ユウキヒャクバイ	1	3	57	杉原誠人	94.8	'3-2	36.1	16	528.4	496	-8	3歳未勝利				1	1600	0		1	05	
202405020105	9	4	7	ウォーブルースター	0	3	55	津村明秀	94.8	'15-13	35.1	11	230.3	398	-2	3歳未勝利				1	1600	0		1	05	
202405020105	10	5	9	ゴールデンスロープ	1	3	57	江田照男	94.9	'12-13	35.3	13	356.0	426	-10	3歳未勝利				1	1600	0		1	05	
202405020105	11	8	16	ファストフィール	1	3	56	佐々木大	95.2	'6-7	36.0	8	17.7	476	-10	3歳未勝利				1	1600	0		1	05	
202405020105	12	7	15	ゴールドミラクル	1	3	57	丸山元気	95.2	'10-10	35.8	10	99.9	452	-6	3歳未勝利				1	1600	0		1	05	
202405020105	13	7	14	アモールエテルノ	0	3	55	大野拓弥	95.3	'3-6	36.4	7	15.2	410	-4	3歳未勝利				1	1600	0		1	05	
202405020105	14	8	17	ダイノハイド	0	3	55	野中悠太	95.3	'15-16	35.5	18	695.2	460	-4	3歳未勝利				1	1600	0		1	05	
202405020105	15	6	12	デルマプラクリティ	1	3	57	的場勇人	95.4	'8-7	36.2	14	462.5	460	+4	3歳未勝利				1	1600	0		1	05	
202405020105	16	1	2	ヴァスキアン	1	3	57	内田博幸	95.6	'12-10	36.2	17	675.6	440	0	3歳未勝利				1	1600	0		1	05	
202405020105	17	4	8	ショウナンマントル	1	3	54	長浜鴻緒	96.0	'2-2	37.3	12	315.8	428	-4	3歳未勝利				1	1600	0		1	05	
202405020105	18	7	13	ビッグブロック	1	3	56	原優介	96.0	'18-17	35.9	15	469.6	522	-2	3歳未勝利				1	1600	0		1	05	
202405020304	1	5	9	ホウオウシェリー	0	3	55	横山武史	93.2	'1-1	35.0	2	2.4	436	-8	3歳未勝利				1	1600	0		0	05	
202405020304	2	8	15	ドーンコーラス	0	3	55	モレイラ	93.2	'9-9	34.0	1	2.4	444	-8	3歳未勝利				1	1600	0		0	05	
202405020304	3	1	2	セイウンチドリ	0	3	54	永野猛蔵	93.5	'3-2	35.1	5	21.4	448	+2	3歳未勝利				1	1600	0		0	05	
202405020304	4	4	7	エポペア	0	3	55	津村明秀	93.7	'5-5	35.0	3	5.5	496	-12	3歳未勝利				1	1600	0		0	05	
202405020304	5	5	10	ルージュラフェリア	0	3	55	北村宏司	94.0	'16-16	34.2	7	76.4	416	-8	3歳未勝利				1	1600	0		0	05	
202405020304	6	7	14	キトゥンヒール	0	3	55	オシェア	94.3	'13-13	34.9	4	7.3	462	+6	3歳未勝利				1	1600	0		0	05	
202405020304	7	7	13	ツキガキレイデスネ	0	3	52	石田拓郎	94.3	'9-9	35.1	10	183.2	436	+2	3歳未勝利				1	1600	0		0	05	
202405020304	8	2	3	リュラグリーン	0	3	55	田辺裕信	94.5	'14-13	35.0	8	113.8	448	-4	3歳未勝利				1	1600	0		0	05	
202405020304	9	2	4	ディアモンクール	0	3	55	菅原明良	94.5	'14-15	34.9	13	348.1	412	+6	3歳未勝利				1	1600	0		0	05	
202405020304	10	8	16	ウインセレーネ	0	3	52	長浜鴻緒	94.7	'7-7	35.7	14	403.0	412	-4	3歳未勝利				1	1600	0		0	05	
202405020304	11	6	11	ベアウェイトゥゴー	0	3	55	松岡正海	95.0	'5-5	36.3	12	256.5	492	+4	3歳未勝利				1	1600	0		0	05	
202405020304	12	3	6	カイマナエレエレ	0	3	54	原優介	95.3	'11-9	36.1	11	245.6	396	+2	3歳未勝利				1	1600	0		0	05	
202405020304	13	1	1	ロジミザイ	0	3	55	石川裕紀	95.3	'17-17	35.1	9	114.6	436	0	3歳未勝利				1	1600	0		0	05	
202405020304	14	6	12	ケヤキザカ	0	3	55	木幡巧也	95.7	'11-12	36.4	15	639.2	418	-12	3歳未勝利				1	1600	0		0	05	
202405020304	15	4	8	プリンセスアメリカ	0	3	55	原田和真	95.8	'7-7	36.9	16	907.4	460	+2	3歳未勝利				1	1600	0		0	05	
202405020304	16	3	5	カウネウス	0	3	55	鮫島克駿	96.3	'2-2	37.9	6	33.3	452	-4	3歳未勝利				1	1600	0		0	05	
202405020304	17	8	17	ランドエース	0	3	55	石橋脩	96.3	'3-2	37.9	17	999.9	418	+6	3歳未勝利				1	1600	0		0	05	
202405020306	1	1	1	ダノンキラウェア	1	3	57	津村明秀	94.1	'1-1	34.8	1	1.5	462	+4	3歳1勝クラス				1	1600	0		0	05	
202405020306	2	7	7	リメリック	1	3	57	オシェア	94.1	'5-4	34.1	3	5.1	454	-2	3歳1勝クラス				1	1600	0		0	05	
202405020306	3	3	3	ジュントネフ	1	3	57	石橋脩	94.1	'3-3	34.3	5	25.5	508	0	3歳1勝クラス				1	1600	0		0	05	
202405020306	4	4	4	マリンバンカー	1	3	57	岩部純二	94.4	'4-4	34.4	4	21.0	486	+8	3歳1勝クラス				1	1600	0		0	05	
202405020306	5	2	2	ワイノナオミ	0	3	55	田辺裕信	94.8	'8-6	34.5	6	39.7	440	-10	3歳1勝クラス				1	1600	0		0	05	
